City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
590,Aviles,ES,43.5547,-5.9248,62.76,65,90,17.0,2021-10-21 00:47:19
591,West Bay,KY,19.3667,-81.4167,84.27,79,20,3.0,2021-10-21 00:47:57
592,Dingli,MT,35.8614,14.3822,62.82,94,0,2.3,2021-10-21 00:51:11
593,Port-Cartier,CA,50.0334,-66.8654,48.74,86,100,3.06,2021-10-21 00:51:11
594,Hamadan,IR,34.7992,48.5146,47.07,72,23,4.21,2021-10-21 00:51:12
595,Nuuk,GL,64.1835,-51.7216,27.88,100,0,8.99,2021-10-21 00:51:12
596,Lerwick,GB,60.1545,-1.1494,42.8,61,58,32.03,2021-10-21 00:51:13
597,Easton,US,40.6884,-75.2207,66.09,72,1,5.75,2021-10-21 00:50:09
598,Saa,CM,4.3667,11.45,67.39,98,100,1.03,2021-10-21 00:51:22
599,Bonavista,CA,48.6499,-53.1147,49.12,95,100,18.99,2021-10-21 00:51:23
600,De Aar,ZA,-30.6497,24.0123,64.42,29,100,10.31,2021-10-21 00:51:23
601,Tupaciguara,BR,-18.5922,-48.705,68.92,69,59,5.73,2021-10-21 00:51:17
602,Ambon,ID,-3.6954,128.1814,86.14,84,20,3.44,2021-10-21 00:51:24
603,Mount Gambier,AU,-37.8333,140.7667,67.91,64,40,11.5,2021-10-21 00:51:24
604,Kamyshevatskaya,RU,46.4132,37.9563,50.09,63,100,12.39,2021-10-21 00:51:24
605,Show Low,US,34.2542,-110.0298,61.48,37,1,4.61,2021-10-21 00:51:25
606,Fort-Shevchenko,KZ,44.5086,50.263,46.58,55,41,14.45,2021-10-21 00:51:26
607,Chapais,CA,49.7834,-74.8492,38.98,96,100,7.99,2021-10-21 00:51:27
608,Jacksonville,US,30.3322,-81.6556,73.98,78,75,4.61,2021-10-21 00:49:05
609,Cockburn Town,TC,21.4612,-71.1419,82.31,78,11,17.36,2021-10-21 00:46:29
610,Blythe,US,33.6103,-114.5964,80.04,30,2,6.06,2021-10-21 00:51:28
611,Pakxan,LA,18.3778,103.6601,79.77,81,52,1.43,2021-10-21 00:51:28
612,Keningau,MY,5.3378,116.1602,77.45,80,100,0.51,2021-10-21 00:51:29
613,The Pas,CA,53.8251,-101.2541,32.02,74,1,2.3,2021-10-21 00:51:29
614,Agnibilekrou,CI,7.1344,-3.2047,71.02,100,87,2.62,2021-10-21 00:51:30
615,Rawson,AR,-43.3002,-65.1023,66.87,40,100,22.46,2021-10-21 00:50:39
616,North Platte,US,41.1239,-100.7654,46.29,67,1,1.01,2021-10-21 00:51:31
617,Udachnyy,RU,66.4167,112.4,35.73,96,100,17.52,2021-10-21 00:51:31
618,Leh,IN,34.1667,77.5833,39.27,49,0,2.73,2021-10-21 00:51:31
619,Turochak,RU,52.2576,87.1224,35.15,68,20,3.67,2021-10-21 00:51:32
620,Angoche,MZ,-16.2325,39.9086,74.26,73,100,11.23,2021-10-21 00:51:33
621,Christchurch,NZ,-43.5333,172.6333,60.33,53,51,5.01,2021-10-21 00:49:19
622,Kousseri,CM,12.0769,15.0306,78.76,69,100,5.75,2021-10-21 00:51:34
623,Lata,PT,40.1629,-8.3327,61.81,97,100,2.1,2021-10-21 00:51:34
624,Vredendal,ZA,-31.6683,18.5012,62.44,62,75,1.79,2021-10-21 00:51:35
625,Neryungri,RU,56.6709,124.6491,27.73,85,97,7.67,2021-10-21 00:51:35
626,Kargasok,RU,59.0556,80.8572,37.18,86,100,7.58,2021-10-21 00:51:35
627,Popondetta,PG,-8.7537,148.2534,90.73,51,100,5.39,2021-10-21 00:51:36
628,Acapulco,MX,16.8634,-99.8901,84.02,79,90,3.44,2021-10-21 00:50:05
629,Arroyo,ES,41.6096,-4.7969,56.14,81,0,9.22,2021-10-21 00:51:36
630,Bedesa,ET,8.9,40.7833,60.1,40,79,1.68,2021-10-21 00:51:37
631,Domoni,KM,-12.2569,44.5319,75.15,82,33,1.12,2021-10-21 00:51:37
632,Springdale,US,36.1867,-94.1288,67.73,96,90,5.01,2021-10-21 00:51:38
633,Wladyslawowo,PL,54.7909,18.4009,60.94,73,100,20.78,2021-10-21 00:51:38
634,Paidha,UG,2.4167,30.9855,61.43,89,100,4.23,2021-10-21 00:51:39
635,Alyangula,AU,-13.8483,136.4192,87.67,66,90,11.5,2021-10-21 00:51:39
636,Macas,EC,-2.3167,-78.1167,67.46,99,99,1.41,2021-10-21 00:51:40
637,Bonnyville,CA,54.2668,-110.735,46.2,28,0,12.75,2021-10-21 00:51:40
638,Benghazi,LY,32.1167,20.0667,69.03,66,0,11.72,2021-10-21 00:51:40
639,Spornoye,RU,50.8448,37.2913,48.22,58,100,20.4,2021-10-21 00:51:41
640,Iskateley,RU,67.6803,53.1512,28.74,75,100,8.66,2021-10-21 00:51:41
641,Vanimo,PG,-2.6741,141.3028,77.95,90,100,4.63,2021-10-21 00:51:42
642,Lasa,IT,46.6166,10.7002,52.63,92,100,6.15,2021-10-21 00:51:42
643,Pecos,US,31.4229,-103.4932,86.83,22,1,3.44,2021-10-21 00:51:43
644,Hami,CN,42.8,93.45,55.29,20,100,7.67,2021-10-21 00:51:43
645,Kizhinga,RU,51.8462,109.9097,32.76,77,8,2.62,2021-10-21 00:51:44
646,Sisimiut,GL,66.9395,-53.6735,27.16,82,68,6.64,2021-10-21 00:51:44
647,Doha,QA,25.2867,51.5333,84.18,63,0,12.66,2021-10-21 00:50:19
648,Port Macquarie,AU,-31.4333,152.9167,72.9,65,25,6.02,2021-10-21 00:47:05
649,Kikwit,CD,-5.041,18.8162,69.24,99,98,1.48,2021-10-21 00:51:45
650,Sayyan,YE,15.1718,44.3244,55.96,38,95,8.1,2021-10-21 00:51:45
651,Jhelum,PK,32.9331,73.7264,69.1,44,0,2.15,2021-10-21 00:51:46
652,Ambilobe,MG,-13.2,49.05,68.2,86,100,2.84,2021-10-21 00:51:47
653,Mayo,US,38.8876,-76.5119,66.22,80,1,0.0,2021-10-21 00:50:25
654,Qaqortoq,GL,60.7167,-46.0333,34.95,37,0,5.39,2021-10-21 00:51:47
655,Kaduna,NG,10.5222,7.4383,71.94,86,98,2.06,2021-10-21 00:51:48
656,South Charleston,US,38.3684,-81.6996,61.54,89,1,0.0,2021-10-21 00:51:48
657,Port Hardy,CA,50.6996,-127.4199,51.98,93,75,6.91,2021-10-21 00:51:49
658,Tacna,PE,-18.0056,-70.2483,54.5,78,100,2.01,2021-10-21 00:51:49
659,Tessalit,ML,20.1986,1.0114,73.8,25,7,8.97,2021-10-21 00:51:50
660,Sihora,IN,23.4833,80.1167,64.65,63,8,4.52,2021-10-21 00:51:50
661,Maarianhamina,AX,60.0973,19.9348,51.66,66,0,12.66,2021-10-21 00:51:51
662,Lazaro Cardenas,MX,17.9583,-102.2,80.76,81,91,1.9,2021-10-21 00:51:51
663,Sorong,ID,-0.8833,131.25,81.05,80,100,3.85,2021-10-21 00:50:06
664,Canaries,ES,28.0,-15.5,64.76,83,20,1.99,2021-10-21 00:51:52
665,Hutang,CN,31.5333,119.4833,51.93,73,71,7.29,2021-10-21 00:51:53
666,Kurya,RU,51.6003,82.2888,47.43,36,100,9.84,2021-10-21 00:51:53
667,Lorengau,PG,-2.0226,147.2712,84.36,72,76,7.52,2021-10-21 00:51:54
668,Merauke,ID,-8.4667,140.3333,88.14,61,100,2.62,2021-10-21 00:51:54
669,Merritt,CA,50.1123,-120.7942,50.45,85,31,6.33,2021-10-21 00:51:54
670,Soe,ID,-9.8607,124.284,82.83,40,31,3.76,2021-10-21 00:51:55
671,Sorland,NO,67.667,12.6934,37.02,97,100,19.42,2021-10-21 00:51:55
672,Tukrah,LY,32.5341,20.5791,66.04,76,0,8.5,2021-10-21 00:51:56
673,Bedele,ET,8.456,36.353,50.49,78,11,2.24,2021-10-21 00:51:56
674,Victor Harbor,AU,-35.5667,138.6167,70.81,68,60,1.01,2021-10-21 00:51:57
675,Dawan,CN,24.34,112.948,59.5,91,100,5.84,2021-10-21 00:51:57
676,Conway,US,35.0887,-92.4421,71.53,80,90,0.0,2021-10-21 00:47:05
677,Baillif,GP,16.0202,-61.7463,78.3,77,5,12.77,2021-10-21 00:51:58
678,Yinchuan,CN,38.4681,106.2731,46.65,22,0,0.67,2021-10-21 00:51:58
679,Yumen,CN,40.2833,97.2,40.5,27,17,6.4,2021-10-21 00:51:59
680,Ushtobe,KZ,45.2514,77.9838,55.51,29,100,7.47,2021-10-21 00:51:59
681,Baykit,RU,61.67,96.37,35.15,89,100,3.96,2021-10-21 00:51:59
682,Ouahigouya,BF,13.5828,-2.4216,84.52,50,68,10.07,2021-10-21 00:52:00
683,Gidole,ET,5.65,37.3667,57.92,76,99,2.68,2021-10-21 00:52:00
684,Khuzdar,PK,27.7384,66.6434,64.06,29,0,4.34,2021-10-21 00:52:01
685,Russell,US,32.3502,-85.1999,65.97,86,1,0.0,2021-10-21 00:52:02
686,Beyneu,KZ,45.3167,55.2,39.97,66,19,11.16,2021-10-21 00:52:03
687,Zhangjiakou,CN,40.81,114.8794,40.86,31,0,6.44,2021-10-21 00:52:04
688,Aars,DK,56.804,9.5144,51.94,82,100,11.79,2021-10-21 00:52:05
689,Kashi,CN,39.4547,75.9797,56.26,40,20,8.95,2021-10-21 00:52:05
690,Alamogordo,US,32.8995,-105.9603,69.15,25,1,3.44,2021-10-21 00:51:26
691,Punta De Bombon,PE,-17.1717,-71.7931,63.05,80,100,6.15,2021-10-21 00:52:06
